id,book,volume,chapter,question_no,sgf_content
5645,基础篇,下,07.断,断20,"(;AB[cr][cq][dp][fp][ap][bm][cm][dm][fm][gl][br]AP[MultiGo:4.4.4]
AW[ar][bq][cp][bo][cn][en][fo][go][hp]C[第20题：
   请断白▲或吃白。]CA[UTF-8]
MULTIGOGM[1]SZ[19]TR[cn][bo][cp][bq][ar];B[eo]C[RIGHT：]KEY[])
"
5646,基础篇,下,07.断,断21,"(;AB[fn][em][fp][fq][fr][br][cr][cq][cp][bp][bo][fo]AP[MultiGo:4.4.4]
AW[bs][cs][dr][dq][eq][eo][co][cn][bn][dl][el][fl][fm]
C[第21题：
   请断白▲或吃白。]CA[UTF-8]MULTIGOGM[1]SZ[19]
TR[bs][cs][dr][dq][eq];B[do]C[RIGHT：]KEY[])
"
5647,基础篇,下,07.断,断22,"(;AB[bq][er][fr][gq][gp][fo][br]AP[MultiGo:4.4.4]
AW[fp][fq][dq][co][gr][hr][iq][ho]C[第22题：
   请断白▲或吃白。]CA[UTF-8]
MULTIGOGM[1]SZ[19]TR[fp][fq];B[dp]C[RIGHT：]KEY[])
"
5648,基础篇,下,07.断,断23,"(;AB[dq][eq][fp][gp][gn][fn][co][cq]AP[MultiGo:4.4.4]
AW[en][ep][dp][cm][fq][gq][hq][hp]C[第23题：
   请断白▲或吃白。]CA[UTF-8]
MULTIGOGM[1]SZ[19]TR[ep][dp];B[dn]C[RIGHT：];W[eo];B[em]C[RIGHT：]KEY[])
"
5649,基础篇,下,07.断,断24,"(;AB[co][cn][bo][dn][en][fn][dq][dr][er][cp]AP[MultiGo:4.4.4]
AW[br][cr][cq][bp][aq][dp][do][eq][fo][ho][hp][hq][gr]
C[第24题：
   请断白▲或吃白。]CA[UTF-8]MULTIGOGM[1]SZ[19]TR[do][dp];B[fp]
C[RIGHT：])
"
5650,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手01,"(;AB[co][cn][dp][dq][dr][bp]AP[MultiGo:4.4.4]AW[bq][cr][cq][cp][bo]
C[第1题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[bn:A][eo:B][gq:C]
MULTIGOGM[1]SZ[19];B[bn]C[RIGHT：]KEY[])
"
5651,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手02,"(;AB[co][bn][cm][do][eo][fo][gp][gq][er][cp]AP[MultiGo:4.4.4]
AW[bq][cq][bp][bo][dp][ep][fp][dr]
C[第2题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[ao:A][fq:B][hn:C]
MULTIGOGM[1]SZ[19];B[fq]C[RIGHT：]KEY[])
"
5652,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手03,"(;AB[cp][dp][dq][er][bo]AP[MultiGo:4.4.4]AW[br][aq][ap][bp][cq][dr]
C[第3题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[ao:A][cn:B][ds:C]
MULTIGOGM[1]SZ[19];B[ds]C[RIGHT：]KEY[])
"
5653,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手04,"(;AB[cq][dp][ep][fr][fs][cr]AP[MultiGo:4.4.4]AW[eq][er][es][gs][gr][gq]
C[第4题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[fp:A][dq:B][ds:C]
MULTIGOGM[1]SZ[19];B[fp]C[RIGHT：]KEY[])
"
5654,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手05,"(;AB[cq][dr][dp][ep][fp][gp][hp][hq][cr]AP[MultiGo:4.4.4]
AW[bq][br][cp][co][dq][eq][fq][gq][er]
C[第5题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[bp:A][bs:B][gr:C]
MULTIGOGM[1]SZ[19];B[gr]C[RIGHT：]KEY[])
"
5655,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手06,"(;AB[co][bo][dp][ep][eq][cq]AP[MultiGo:4.4.4]AW[bq][bp][cp][dq][dr]
C[第6题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[dn:A][er:B][gq:C]
MULTIGOGM[1]SZ[19];B[er]C[RIGHT：]KEY[])
"
5656,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手07,"(;AB[bq][dr][er][fr][fp][gq][cq]AP[MultiGo:4.4.4]AW[fq][eq][dq][do][cp][bp][dm]
C[第7题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[eo:A][fn:B][hp:C]
MULTIGOGM[1]SZ[19];B[eo]C[RIGHT：]KEY[])
"
5657,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手08,"(;AB[cq][dr][er][fr][gq][dp][eo][bq]AP[MultiGo:4.4.4]AW[cp][co][dq][eq][fq]
C[第8题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[bp:A][gp:B][hr:C]
MULTIGOGM[1]SZ[19];B[gp]C[RIGHT：]KEY[])
"
5658,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手09,"(;AB[co][do][eo][fp][cp]AP[MultiGo:4.4.4]AW[cq][bq][bp][dp][ep][gq][hp]
C[第9题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[bo:A][fo:B][fq:C]
MULTIGOGM[1]SZ[19];B[fq]C[RIGHT：]KEY[])
"
5659,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手10,"(;AB[cq][bq][dp][ep][fp][gp][gq][er]AP[MultiGo:4.4.4]
AW[br][cr][dq][eq][fq][fr][cp][co][cn]
C[第10题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[bp:A][ar:B][gr:C]
MULTIGOGM[1]SZ[19];B[gr]C[RIGHT：]KEY[])
"
5660,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手11,"(;AB[cs][cq][dr][bp][bo][br]AP[MultiGo:4.4.4]AW[cp][co][cn][cm][dq][er][ep]
C[第11题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[bn:A][dn:B][fq:C]
MULTIGOGM[1]SZ[19];B[fq]C[RIGHT：]KEY[])
"
5661,基础篇,下,02.先手以后/2.1.找出先手的地方,找先手12,"(;AB[cq][co][dq][ep][fp][gp][br]AP[MultiGo:4.4.4]AW[cr][dr][eq][fq][hq][hp]
C[第12题：
    黑棋走在A、B、C中哪个位置是先手。]CA[UTF-8]LB[cl:A][ho:B][gq:C]
MULTIGOGM[1]SZ[19];B[gq]C[RIGHT：])
"
5662,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋01,"(;AB[co][dn][dp][ep][fp][cq]AP[MultiGo:4.4.4]AW[cp][bp][cr][dq][do][eo][hp][hn]
C[第1题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[eo:1]
MULTIGOGM[1]SZ[19];B[bo];W[bq];B[fn]C[RIGHT：]KEY[])
"
5663,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋02,"(;AB[cq][cm][dp][ep][fq][co]AP[MultiGo:4.4.4]
AW[cr][dq][er][cp][bp][do][go][hp][gm]
C[第2题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[do:1]
MULTIGOGM[1]SZ[19];B[bo];W[bq];B[en]C[RIGHT：]KEY[])
"
5664,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋03,"(;AB[bp][cp][do][eo][ep][em][dr][fq][gp][bq]AP[MultiGo:4.4.4]
AW[ar][br][cq][dq][eq][er][dp][fp][fo][hm]
C[第3题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[fo:1]
MULTIGOGM[1]SZ[19];B[fr];W[cr];B[gn]C[RIGHT：]KEY[])
"
5665,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋04,"(;AB[gp][bq][cq][cp][co][dp][ep][dn][en][fq]AP[MultiGo:4.4.4]
AW[br][cr][dq][eq][fp][fo][eo][do][hn][ip][hq]
C[第4题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[fo:1]
MULTIGOGM[1]SZ[19];B[fr];W[dr];B[gn]C[RIGHT：]KEY[])
"
5666,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋05,"(;AB[cq][bo][co][dn][dp][eo][ep][eq][fr][fn][hn][ho][hp][gp][gn]
AP[MultiGo:4.4.4]AW[bq][bp][cp][dq][dr][go][fo][fp][fq][gq][gr][ip][io]
C[第5题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[gr:1]
MULTIGOGM[1]SZ[19];B[er];W[cr](;B[hr]C[RIGHT：]KEY[])(;B[hq]C[RIGHT：]KEY[]))
"
5667,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋06,"(;AB[bp][bo][do][dq][eq][er][gq][cp]AP[MultiGo:4.4.4]
AW[br][bq][cq][dr][cs][dp][ep][co][cn]
C[第6题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[ep:1]
MULTIGOGM[1]SZ[19];B[dn];W[bn];B[fp]C[RIGHT：]KEY[])
"
5668,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋07,"(;AB[dq][dr][fr][fq][ep][eo][fo][go][hn][gm][cp]AP[MultiGo:4.4.4]
AW[cr][cq][bp][cn][do][dp][gn][fn][el][fp][gp][hp][ho][gq][gr]
C[第7题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[fn:1]
MULTIGOGM[1]SZ[19];B[dn];W[co];B[fm]C[RIGHT：]KEY[])
"
5669,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋08,"(;AB[ep][dp][cp][bp][ap][dr][fr][fq][bn][am][bm][cn][er]AP[MultiGo:4.4.4]
AW[ds][cr][bq][cq][dq][eq][fp][gq][hq][gr][ho][do][ao][an][bo][co][cm][dm][bl]
C[第8题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[fp:1]
MULTIGOGM[1]SZ[19];B[fo];W[gp];B[dn]C[RIGHT：]KEY[])
"
5670,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋09,"(;AB[bs][br][bq][bp][ap][ds][dr][eq][ep][fr][gs][hr][hq][go][dq]
AP[MultiGo:4.4.4]AW[ar][cs][cr][cq][cp][bo][cn][dm][gr][gq][fq][fp][fo]
C[第9题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[fo:1]
MULTIGOGM[1]SZ[19];B[do];W[co];B[fn]C[RIGHT：]KEY[])
"
5671,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋10,"(;AB[bq][cq][eq][er][es][gp][gq][gr][ao][bo][aq]AP[MultiGo:4.4.4]
AW[fs][fr][fq][fp][go][ho][hq][hr][ap][bp][cp][bm][dn]
C[第10题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[cp:1]
MULTIGOGM[1]SZ[19](;B[ep];W[eo];B[co]C[RIGHT：]KEY[])(;B[co];W[dp];B[ep]
C[RIGHT：]KEY[]))
"
5672,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋11,"(;AB[bp][cq][cr][dr][er][es][gs][bo][bn][cn][dm][em][do][eo][fo][gr]
AP[MultiGo:4.4.4]AW[dq][dp][co][cp][hs][hr][hq][fs][fr][fq][eq][dn][en][fn][hl]
C[第11题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[fn:1]
MULTIGOGM[1]SZ[19];B[gp];W[gq];B[gm]C[RIGHT：]KEY[])
"
5673,基础篇,下,02.先手以后/2.2.先手交换后吃棋,先手交换后吃棋12,"(;AB[br][cq][dq][dp][co][cn][dm][ar]AP[MultiGo:4.4.4]
AW[cm][em][dn][do][cp][bp][bq]
C[第12题：
   白1，黑找出先手之处进行应对。（3手）]CA[UTF-8]LB[cm:1]
MULTIGOGM[1]SZ[19];B[bm];W[cl];B[bo]C[RIGHT：]KEY[])
"
5674,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接01,"(;AB[cr][cm][dn][er][eq][ep][gr][cq]AP[MultiGo:4.4.4]
AW[br][bq][bp][cp][dq][dr][eo][fo][gp][hq][hr]
C[第1题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[eo:1]MULTIGOGM[1]
SZ[19];B[dp];W[cs];B[do]C[RIGHT：]KEY[])
"
5675,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接02,"(;AB[cm][dm][dn][cp][bp][fo][fq][bl]AP[MultiGo:4.4.4]
AW[bq][cq][dp][co][cn][en][em][el][dl][ck][bk]
C[第2题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[en:1]MULTIGOGM[1]
SZ[19];B[do];W[bo];B[eo]C[RIGHT：]KEY[])
"
5676,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接03,"(;AB[bq][cs][cr][dr][dq][dp][ep][en][ao][an][am][bm][cm][aq]AP[MultiGo:4.4.4]
AW[er][es][ds][br][cq][cp][bp][ap][bo][bn][cn][eo][fo][fp][fq][eq]
C[第3题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[eo:1]MULTIGOGM[1]
SZ[19];B[dn];W[ar];B[do]C[RIGHT：]KEY[])
"
5677,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接04,"(;AB[fq][ar][aq][cr][bq][dq][dp][bp][bo][bn][em][fn][cq]AP[MultiGo:4.4.4]
AW[as][bs][cs][ds][es][er][eq][dr][br][fp][gq][bm][cl][cn][co][do]
C[第4题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[co:1]MULTIGOGM[1]
SZ[19];B[ep];W[fr];B[eo]C[RIGHT：]KEY[])
"
5678,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接05,"(;AB[aq][cp][dp][eq][eo][em][bq]AP[MultiGo:4.4.4]
AW[ar][br][cq][bp][co][cn][ep][fp][gq]
C[第5题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[fp:1]MULTIGOGM[1]
SZ[19];B[dq];W[ap];B[do]C[RIGHT：]KEY[])
"
5679,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接06,"(;AB[dr][dp][dn][en][gq][hq][hr][hs][ho][eq]AP[MultiGo:4.4.4]
AW[cq][dq][cp][co][fq][fp][fo][gr][fs]
C[第6题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[cq:1]MULTIGOGM[1]
SZ[19];B[er];W[fr];B[ep]C[RIGHT：]KEY[])
"
5680,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接07,"(;AB[gq][hq][eq][ep][dp][do][dn][cn][cq]AP[MultiGo:4.4.4]
AW[bq][cp][co][dq][dr][fq][fp][gp]
C[第7题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[fq:1]MULTIGOGM[1]
SZ[19];B[er];W[cr];B[fr]C[RIGHT：]KEY[])
"
5681,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接08,"(;AB[cp][dp][ep][fp][fq][fr][bo][cn][hr][iq][br][cq]AP[MultiGo:4.4.4]
AW[ar][cr][bq][bp][dq][eq][er][es][gr][gq][gp][go]
C[第8题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[gr:1]MULTIGOGM[1]
SZ[19];B[fs];W[bs];B[gs]C[RIGHT：]KEY[])
"
5682,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接09,"(;AB[cn][dn][do][dp][cq][bq][eq][fp][ck]AP[MultiGo:4.4.4]
AW[br][cr][dr][dq][cp][bp][co][cm][dm]
C[第9题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[cm:1]MULTIGOGM[1]
SZ[19];B[bo];W[aq];B[bm]C[RIGHT：]KEY[])
"
5683,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接10,"(;AB[cp][dp][eq][dr][cm][hq][iq][ir][bp]AP[MultiGo:4.4.4]
AW[bq][cq][dq][cr][fo][gp][gq][hr]
C[第10题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[dq:1]MULTIGOGM[1]
SZ[19];B[fr];W[gr];B[ep]C[RIGHT：]KEY[])
"
5684,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接11,"(;AB[bq][bp][cp][dp][ep][en][fn][cr]AP[MultiGo:4.4.4]
AW[ar][br][cq][dq][eq][eo][do][cn][bn][cl][go][hp][hq]
C[第11题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[eo:1]MULTIGOGM[1]
SZ[19];B[fq];W[dr];B[fo]C[RIGHT：]KEY[])
"
5685,基础篇,下,02.先手以后/2.3.先手交换后连接,先手交换后连接12,"(;AB[en][dr][er][es][gs][gr][gq][iq][dn]AP[MultiGo:4.4.4]
AW[cr][cq][cp][co][fo][gp][fq][fr][fs]
C[第12题：
   白1，利用先手之处连接黑子。（3手）]CA[UTF-8]LB[fs:1]MULTIGOGM[1]
SZ[19];B[ep];W[fp];B[dp]C[RIGHT：])
"
5686,基础篇,下,08.行 棋/8.2.尖,尖01,"(;AB[cp]AP[MultiGo:4.4.4]AW[fq]C[第1题：
   白1，黑●小尖守角。]CA[UTF-8]
CR[cp]LB[fq:1]MULTIGOGM[1]SZ[19];B[dq]C[RIGHT：]KEY[])
"
5687,基础篇,下,08.行 棋/8.2.尖,尖02,"(;AB[dq]AP[MultiGo:4.4.4]AW[dn]C[第2题：
   白1，黑●小尖守角。]CA[UTF-8]
CR[dq]LB[dn:1]MULTIGOGM[1]SZ[19];B[cp]C[RIGHT：]KEY[])
"
5688,基础篇,下,08.行 棋/8.2.尖,尖03,"(;AB[cn][dp]AP[MultiGo:4.4.4]AW[gq]C[第3题：
   白1，黑●小尖守角。]CA[UTF-8]
CR[dp]LB[gq:1]MULTIGOGM[1]SZ[19];B[eq]C[RIGHT：]KEY[])
"
5689,基础篇,下,08.行 棋/8.2.尖,尖04,"(;AB[fp][dp]AP[MultiGo:4.4.4]AW[cm]C[第4题：
   白1，黑●小尖守角。]CA[UTF-8]
CR[dp]LB[cm:1]MULTIGOGM[1]SZ[19];B[co]C[RIGHT：]KEY[])
"
5690,基础篇,下,08.行 棋/8.2.尖,尖05,"(;AB[cn][dp]AP[MultiGo:4.4.4]AW[dr][fq]C[第5题：
   白1，黑●小尖守角。]
CA[UTF-8]CR[dp]LB[dr:1]MULTIGOGM[1]SZ[19];B[cq]C[RIGHT：]KEY[])
"
5691,基础篇,下,08.行 棋/8.2.尖,尖06,"(;AB[gq][dp]AP[MultiGo:4.4.4]AW[cn][bp]C[第6题：
   白1，黑●小尖守角。]
CA[UTF-8]CR[dp]LB[bp:1]MULTIGOGM[1]SZ[19];B[cq]C[RIGHT：]KEY[])
"
5692,基础篇,下,08.行 棋/8.2.尖,尖07,"(;AB[dp]AP[MultiGo:4.4.4]AW[cn][fq]C[第7题：
   白1，黑●向中央小尖出头。]
CA[UTF-8]CR[dp]LB[cn:1]MULTIGOGM[1]SZ[19];B[eo]C[RIGHT：]KEY[])
"
5693,基础篇,下,08.行 棋/8.2.尖,尖08,"(;AB[eq]AP[MultiGo:4.4.4]AW[cp][hp]C[第8题：
   白1，黑●向中央小尖出头。]
CA[UTF-8]CR[eq]LB[hp:1]MULTIGOGM[1]SZ[19];B[fp]C[RIGHT：]KEY[])
"
5694,基础篇,下,08.行 棋/8.2.尖,尖09,"(;AB[cp]AP[MultiGo:4.4.4]AW[eq][dm]C[第9题：
   白1，黑●向中央小尖出头。]
CA[UTF-8]CR[cp]LB[dm:1]MULTIGOGM[1]SZ[19];B[do]C[RIGHT：]KEY[])
"
5695,基础篇,下,08.行 棋/8.2.尖,尖10,"(;AB[co]AP[MultiGo:4.4.4]AW[dq][cl]C[第10题：
   白1，黑●向中央小尖出头。]
CA[UTF-8]CR[co]LB[cl:1]MULTIGOGM[1]SZ[19];B[dn]C[RIGHT：]KEY[])
"
5696,基础篇,下,08.行 棋/8.2.尖,尖11,"(;AB[ep]AP[MultiGo:4.4.4]AW[cp][gq]C[第11题：
   白1，黑●向中央小尖出头。]
CA[UTF-8]CR[ep]LB[gq:1]MULTIGOGM[1]SZ[19];B[fo]C[RIGHT：]KEY[])
"
5697,基础篇,下,08.行 棋/8.2.尖,尖12,"(;AB[fp]AP[MultiGo:4.4.4]AW[dp][hq]C[第12题：
   白1，黑●向中央小尖出头。]
CA[UTF-8]CR[fp]LB[hq:1]MULTIGOGM[1]SZ[19];B[go]C[RIGHT：]KEY[])
"
5698,基础篇,下,08.行 棋/8.2.尖,尖13,"(;AB[cp]AP[MultiGo:4.4.4]AW[fq]C[第13题：
   白1，请小尖守角。]CA[UTF-8]
LB[fq:1]MULTIGOGM[1]SZ[19];B[dq]C[RIGHT：]KEY[])
"
5699,基础篇,下,08.行 棋/8.2.尖,尖14,"(;AB[cn][dp]AP[MultiGo:4.4.4]AW[dr][fq]C[第14题：
   白1，请小尖守角。]
CA[UTF-8]LB[dr:1]MULTIGOGM[1]SZ[19];B[cq]C[RIGHT：]KEY[])
"
5700,基础篇,下,08.行 棋/8.2.尖,尖15,"(;AB[fp][dp]AP[MultiGo:4.4.4]AW[bp][cn]C[第15题：
   白1，请小尖守角。]
CA[UTF-8]LB[bp:1]MULTIGOGM[1]SZ[19];B[cq]C[RIGHT：]KEY[])
"
5701,基础篇,下,08.行 棋/8.2.尖,尖16,"(;AB[fq][dp]AP[MultiGo:4.4.4]AW[cm]C[第16题：
   白1，请小尖守角。]CA[UTF-8]
LB[cm:1]MULTIGOGM[1]SZ[19];B[co]C[RIGHT：]KEY[])
"
5702,基础篇,下,08.行 棋/8.2.尖,尖17,"(;AB[dq]AP[MultiGo:4.4.4]AW[co][gq]C[第174题：
   白1，请向中央小尖一手。]
CA[UTF-8]LB[gq:1]MULTIGOGM[1]SZ[19];B[ep]C[RIGHT：]KEY[])
"
5703,基础篇,下,08.行 棋/8.2.尖,尖18,"(;AB[dp]AP[MultiGo:4.4.4]AW[cn][fq]C[第18题：
   白1，请向中央小尖一手。]
CA[UTF-8]LB[cn:1]MULTIGOGM[1]SZ[19];B[eo]C[RIGHT：]KEY[])
"
5704,基础篇,下,08.行 棋/8.2.尖,尖19,"(;AB[ep]AP[MultiGo:4.4.4]AW[cp][gq]C[第19题：
   白1，请向中央小尖一手。]
CA[UTF-8]LB[gq:1]MULTIGOGM[1]SZ[19];B[fo]C[RIGHT：]KEY[])
"
5705,基础篇,下,08.行 棋/8.2.尖,尖20,"(;AB[co]AP[MultiGo:4.4.4]AW[dq][dl]C[第20题：
   白1，请向中央小尖一手。]
CA[UTF-8]LB[dl:1]MULTIGOGM[1]SZ[19];B[dn]C[RIGHT：]KEY[])
"
5706,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋01,"(;AB[hq][dq]AP[MultiGo:4.4.4]AW[cq][dp][do]C[第1题：
   白1，请长或立一手。]
CA[UTF-8]LB[dp:1]MULTIGOGM[1]SZ[19];B[eq]C[RIGHT：]KEY[])
"
5707,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋02,"(;AB[cn][dp][dq][co]AP[MultiGo:4.4.4]AW[cq][cp][bo][bn]
C[第2题：
   白1，请长或立一手。]CA[UTF-8]LB[bn:1]MULTIGOGM[1]SZ[19];B[cm]
C[RIGHT：]KEY[])
"
5708,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋03,"(;AB[dq][dp][er][fr][fq][bp][bo][eo][cq]AP[MultiGo:4.4.4]
AW[bn][cl][co][do][cp][eq][ep][fp][hq]C[第3题：
   白1，请长或立一手。]
CA[UTF-8]LB[fp:1]MULTIGOGM[1]SZ[19];B[en]C[RIGHT：]KEY[])
"
5709,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋04,"(;AB[co][cn][eo][dp][dq][cq][cr][cs][ds][er][bo]AP[MultiGo:4.4.4]
AW[bs][br][bq][bp][cp][do][dn][eq][ep][fr][hq]
C[第4题：
   白1，请长或立一手。]CA[UTF-8]LB[dn:1]MULTIGOGM[1]SZ[19];B[fo]
C[RIGHT：]KEY[])
"
5710,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋05,"(;AB[eq][cp]AP[MultiGo:4.4.4]AW[co][do]C[第51题：
   白1，请长或立一手。]
CA[UTF-8]LB[co:1]MULTIGOGM[1]SZ[19];B[bp]C[RIGHT：]KEY[])
"
5711,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋06,"(;AB[dp][cn][cq]AP[MultiGo:4.4.4]AW[dq][eq][fp]
C[第61题：
   白1，请长或立一手。]CA[UTF-8]LB[eq:1]MULTIGOGM[1]SZ[19];B[cr]
C[RIGHT：]KEY[])
"
5712,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋07,"(;AB[cq][cp]AP[MultiGo:4.4.4]AW[dq][dp]C[第7题：
   白1，请黑棋扳一手。]
CA[UTF-8]LB[dp:1]MULTIGOGM[1]SZ[19];B[do]C[RIGHT：]KEY[])
"
5713,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋08,"(;AB[cp][co][do][en][fn][cq]AP[MultiGo:4.4.4]AW[dn][eo][fo][dp][dq]
C[第8题：
   白1，请黑棋扳一手。]CA[UTF-8]LB[fo:1]MULTIGOGM[1]SZ[19];B[go]
C[RIGHT：]KEY[])
"
5714,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋09,"(;AB[cq][dq]AP[MultiGo:4.4.4]AW[cp][dp][eq]C[第9题：
   白1，请黑棋扳一手。]
CA[UTF-8]LB[eq:1]MULTIGOGM[1]SZ[19];B[er]C[RIGHT：]KEY[])
"
5715,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋10,"(;AB[dp][ep][fp][cq]AP[MultiGo:4.4.4]AW[dq][eq][fq]
C[第10题：
   白1，请黑棋扳一手。]CA[UTF-8]LB[fq:1]MULTIGOGM[1]SZ[19];B[gq]
C[RIGHT：]KEY[])
"
5716,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋11,"(;AB[cp][co][do][cq]AP[MultiGo:4.4.4]AW[dp][dq][eo][fq]
C[第11题：
   白1，请黑棋扳一手。]CA[UTF-8]LB[eo:1]MULTIGOGM[1]SZ[19];B[en]
C[RIGHT：]KEY[])
"
5717,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋12,"(;AB[eq][fp][dq]AP[MultiGo:4.4.4]AW[cq][co][dp]
C[第12题：
   白1，请黑棋扳一手。]CA[UTF-8]LB[cq:1]MULTIGOGM[1]SZ[19];B[cr]
C[RIGHT：]KEY[])
"
5718,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋13,"(;AB[eq]AP[MultiGo:4.4.4]AW[cq][gq]C[第13题：
   白1，请跳一间跳或二间跳。]
CA[UTF-8]LB[gq:1]MULTIGOGM[1]SZ[19];B[eo]C[RIGHT：]KEY[])
"
5719,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋14,"(;AB[cq]AP[MultiGo:4.4.4]AW[co][gq]C[第14题：
   白1，请跳一间跳或二间跳。]
CA[UTF-8]LB[co:1]MULTIGOGM[1]SZ[19];B[eq]C[RIGHT：]KEY[])
"
5720,基础篇,下,08.行 棋/8.1.基本行棋,基本行棋15,"(;AB[eq]AP[MultiGo:4.4.4]AW[cp][do]C[第15题：
   白1，请跳一间跳或二间跳。]
CA[UTF-8]LB[do:1]MULTIGOGM[1]SZ[19];B[hq]C[RIGHT：]KEY[])
"
